,Unnamed: 0.1,Unnamed: 0,PET,text,label,category,source,bibliography,country,euph_status
441,2613,2613,Retiro voluntario,En la época negra nos partieron en dos. Nos mutilaron. Quemaron el film cuadro por cuadro. En ese tiempo no existía el [PET_BOUNDARY]Retiro voluntario[PET_BOUNDARY]. Fue el grito de horror del cine mudo. Nos arrancaron el alma. Mataron la ilusión en cada una de nuestras Células. Es imposible retomar donde habíamos dejado.,1,Employment/Finances,REA (Corpes Siglo XXI),"Robino, Alejandro: Risas grabadas. www.celcit.org.ar: celcit.org.ar, 2013-04-23.",Argentina,sometimes_euph
442,1179,1179,Falta un tornillo,"Él obedecía, porque un buen médico debe ser paciente con sus pacientes, pero pensaba: Esta vieja es un plomo. Y pensaba: Le [PET_BOUNDARY]Falta un tornillo[PET_BOUNDARY].",1,Employment/Finances,REA (Corpes Siglo XXI),"Galeano, Eduardo: «Una clase de Medicina». Bocas del tiempo. Madrid: Siglo XXI de España Editores, S.A., 2004.",Uruguay,sometimes_euph
443,2123,2123,Acción preventiva,"Es especialmente importante monitorear el estado de las poblaciones actuales y el número de plantas juveniles, durante el transcurso de unos años para tomar [PET_BOUNDARY]Acción preventiva[PET_BOUNDARY] frente a alguna caída en números.",0,Employment/Finances,REA (Corpes Siglo XXI),"Mamani, Fabiana... [et al.]: El libro rojo de las plantas de los cerrados del Oriente boliviano. Santa Cruz: Museo de Historia Natural Noel Kempff Mercado, 2010.",Bolivia,sometimes_euph
444,712,712,Pocos recursos,"La titular de este sector, Amalia Anaya, explicó que este convenio se concretó en pocos meses, porque en septiembre se iniciaron las conversaciones y gestiones con el sector de las universidades privadas, que respondieron positivamente a esta iniciativa para que jóvenes de [PET_BOUNDARY]Pocos recursos[PET_BOUNDARY] logren alcanzar su profesionalización en las aulas.",1,Employment/Finances,REA (Corpes Siglo XXI),"«Setenta becas beneficiarán a bachilleres indígenas». El Diario. La Paz: eldiario.net, 2002-01-13",Bolivia,sometimes_euph
445,1801,1801,Estudio,"Toque en el centro del parche. Inicie lentamente y cuando logre pleno dominio, aumente progresivamente la velocidad. La utilización del metrónomo es fundamental para el [PET_BOUNDARY]Estudio[PET_BOUNDARY] puesto que sirve como control permanente",0,Bodily functions/parts,REA (Corpes Siglo XXI),"Ministerio de Cultura: Guía de iniciación al saxofón. Bogotá: Ministerio de Cultura, 2001",Colombia,sometimes_euph
446,2231,2231,Grandes caderas,"[PET_BOUNDARY]Grandes caderas[PET_BOUNDARY], enormes pechos. Y esos rostros perfectos, los pómulos, los grandes labios carnosos: mujeres extraídas del pasado, madonas rebosantes, llenas de gracia, sensuales y al mismo tiempo distantes, las mismas que los más grandes habían pintado tantos siglos atrás.",1,Bodily functions/parts,REA (Corpes Siglo XXI),"Ortiz, Lourdes: Las manos de Velázquez. Madrid: Planeta, 2006.",España,always_euph
447,1310,1310,Querida,"Si fuera así el mundo no tendría el problema de sobrepoblación que tiene ahora, porque sospecho que la mayoría de la gente se enamora y, tarde o temprano, tiene un disgusto. Sería injusto culparme por eso, y para lo único que serviría sería para hacer efectiva la maldición de Paquita, la manchega. No, [PET_BOUNDARY]Querida[PET_BOUNDARY]abuelita, no me culpo por la muerte de Abayubá. Tendrás que seguir tratando, no sé si desde España o desde abajo de Castilla.",0,Politics,REA (Corpes Siglo XXI),"Majfud, Jorge: La reina de América. Alicante: Biblioteca Virtual Miguel de Cervantes, 2004",Uruguay,sometimes_euph
448,2934,2934,Mecado negro,Hablaron: el hombre dijo que todos los días llegaban vagos para aprovechar el descontrol de la demolición y ganarse unos pesos revendiendo canillas y caños en el [PET_BOUNDARY]mercado negro[PET_BOUNDARY]. Después llegó otro peón trayendo en brazos a una nenita rubia de no más de dos años y la sentó sobre una pila de azulejos recién recuperados. Los dos estaban impregnados de polvo de ladrillos.,1,Employment/Finances,REA (Corpes Siglo XXI),"Fogwill, Rodolfo Enrique: En otro orden de cosas. Barcelona: Mondadori, 2001.",Argentina,always_euph
449,257,257,Persona de color,"Aunque había nacido en Perú, en cualquier otra circunstancia le hubiera parecido delirante asumirse de ascendencia incaica, así como tampoco hubiera dicho de sí misma, antes de llegar a Estados Unidos, que era una [PET_BOUNDARY]Persona de color[PET_BOUNDARY]. Tenía el glamour de ser un animalito en extinción, como si su misterioso ADN fuera una lujosa diadema nacarada y las universidades elite fueran arcas masivas navegando el diluvio de Estados Unidos, llevando heroicas su misión de albergar dos de cada, aunque en rigor Mona se sentía más bien una sirena, mezcla de maravilla y presencia inexplicable cuyo destino real era vivir bajo el agua, flotando junto a los muertos.",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Oloixarac, Pola: Mona. Buenos Aires: Penguin Random House, 2019",Argentina,always_euph
450,1418,1418,Interrupción voluntaria,"Es una lucha en favor de los Derechos Humanos, las mujeres desfavorecidas, porque son mujeres que han recurrido a la [PET_BOUNDARY]Interrupción voluntaria[PET_BOUNDARY] del embarazo en malas condiciones y que no han tenido los medios para ir a España o Inglaterra» para abortar, declaró Ana Gomes, del Partido Socialista. La Fiscalía apunta como principal acusado a un médico de Agueda que presuntamente practicó abortos clandestinos a cambio de dinero. Entre los 17 acusados están también una hermana del facultativo y familiares y compañeros sentimentales de las procesadas.",1,Bodily functions/parts,REA (Corpes Siglo XXI),"Sánchez, Begoña P.: «El juicio a siete abortistas en Portugal reabre el debate de la despenalización». La Voz de Galicia. La Coruña: La Voz de Galicia, S.A., 2004-01-15",España,always_euph
451,1392,1392,Pareja de hecho,"Más concluyente es, si cabe, el artículo 43 del Convenio cuando dispone que los delitos se castigarán independientemente de la relación existente entre víctima y autor. O el artículo 46, que establece la necesidad de que las partes establezcan como circunstancia agravante de la pena que el delito se haya cometido contra un cónyuge o [PET_BOUNDARY]Pareja de hecho[PET_BOUNDARY] actual o antiguo, de conformidad con el derecho interno, por un miembro de la familia, una persona que conviva con la víctima o una persona que haya abusado de su autoridad.",1,Politics,REA (Corpes Siglo XXI),"Sánchez Baena, Guadalupe: Populismo punitivo. Un análisis acerca de los peligros de aupar la voluntad popular por encima de leyes e instituciones. Barcelona: Editorial Planeta, 2020",España,always_euph
452,2625,2625,Retiro voluntario," Una de las figuras clásicas en las empresas privadas en tiempos de crisis es la figura del [PET_BOUNDARY]Retiro voluntario[PET_BOUNDARY] de los empleados, reconociendo el derecho de los mismos a una justa retribución. Esta retribución debe contener todas las garantías establecidas en la legislación laboral, el carácter del funcionario, si es profesional o no, y respetar las cláusulas de los contratos individuales o colectivos.",1,Politics,REA (Corpes Siglo XXI),"Couchonnal Cancio, Ana Inés; Castillo, Orlando: Gastos militares en Paraguay 2002. Asunción: Servicio Paz y Justicia, 2002.",Paraguay,sometimes_euph
453,2,2,Daños colaterales,"los bombardeos sobre Afganistán. Victoria Clarke, portavoz del Pentágono, dijo que los ataques ya no se centraban en las defensas antiaéreas, sino especialmente en los cuarteles y las tropas de los talibán. ""Dijimos que lo haríamos, y estamos haciéndolo"", declaró. Los bombardeos no demostraban gran preocupación por los posibles [PET_BOUNDARY]Daños colaterales[PET_BOUNDARY] o la muerte de civiles, ya que las bombas de fragmentación, que estallan durante la caída y esparcen a gran distancia docenas de minibombas altamente explosivas, no garantizan la precisión.",1,Politics,REA (Corpes Siglo XXI),"González, Enric: «Bush promete a sus tropas 'todas las armas' para garantizar la victoria». El País. Madrid",España,sometimes_euph
454,535,535,Hombre libre,"Pese a que la realidad del modelo económico no le hace ningún homenaje, una estatua del ex presidente Salvador Allende se impone a un costado de la plaza con la frase más imponente de su discurso antes de su muerte: ""mucho más temprano que tarde de nuevo se abrirán las grandes alamedas por donde pase el [PET_BOUNDARY]Hombre libre[PET_BOUNDARY] para construir una sociedad mejor"".",0,Politics,REA (Corpes Siglo XXI),"«Santiago: 'más perdido que el teniente Bello'». Elcomercio.com. Quito: elcomercio.com, 2005-10-11",Ecuador,sometimes_euph
455,174,174,Sobrepeso,"La obesidad constituye un serio problema de salud pública, sobre todo en las sociedades occidentales, y tiene visos de epidemia en muchos países, incluyendo México. Es evidente el papel sicodinámico que en muchos casos domina en la iniciación y perpetuación del [PET_BOUNDARY]Sobrepeso[PET_BOUNDARY], sobre todo por crisis generales y existenciales que estamos viviendo.",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Tanur, Bernardo: «El Peso». Excélsior. Ciudad de México: 2001-06-23",Mexico,sometimes_euph
456,1901,1901,Pagar caro,"El ex canciller definió a la política económica del macrismo como ""criminal"" y auguró que ""la vamos a [PET_BOUNDARY]Pagar caro[PET_BOUNDARY], porque lo que viene es muy feo"". ",1,Politics,REA (Corpes Siglo XXI),"Sabatés, Paula: «""La política de Macri es criminal""». Página/12. Buenos Aires: pagina12.com.ar/181784-la-politica-de-macri-es-criminal, 2019-03-19.",Argentina,sometimes_euph
457,249,249,Persona de color,"Cada actitud que se nos expresa de manera gestual o verbal tiene en su subyacencia un valor (+ o -) que lo soporta. Si reacciono de manera espontánea con un gesto de rechazo frente a una [PET_BOUNDARY]Persona de color[PET_BOUNDARY] es porque en la base hay un contravalor que vino de mi historia propia, donde los negros son despreciados o mi educación fue racista. No tenemos actitudes por modas ni de acuerdo al clima, responden a nuestros sistemas de valores y esos son construidos a partir de nuestros contextos de desarrollo (familia, iglesia, escuela, barrio, etc)",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Suazo, Miguel: Bioética para Nuevos. Santo Domingo: INSTITUTO TECNOLÓGICO DE SANTO DOMINGO, 2002",Republica Dominicana,always_euph
458,2423,2423,Cambio de residencia,"Desde la Secretaría de la Mujer de UGT-Andalucía, proponemos una serie de medidas, con el fin de implicar a los centros de trabajo en la red de recursos existentes para erradicar la violencia de género. Consideramos, por ejemplo, que debe ser incluido en los convenios colectivos el derecho preferente para ocupar puestos de trabajo de igual categoría profesional, en otros centros de trabajo, de la misma empresa, para las trabajadoras que sean víctimas de violencia de género y necesiten cambiar de residencia. A esta medida se deben añadir permisos de trabajo retribuidos, de duración determinada, para que puedan normalizar su situación, con motivo [PET_BOUNDARY]Cambio de residencia[PET_BOUNDARY], realizar los trámites para solicitar asistencia letrada, asistir a las comparecencias judiciales y acudir a las necesarias consultas de tratamiento psicológico.",0,Politics,REA (Corpes Siglo XXI),"Gavilán Sánchez, María Dolores: «Propuestas sindicales». El País. Madrid: elpais.com, 2002.",España,sometimes_euph
459,949,949,Cita a ciegas,"¿Una persona puede conocer al amor de su vida en una [PET_BOUNDARY]Cita a ciegas[PET_BOUNDARY]? Quizás, no. Pero si elige intentarlo cinco veces más, tendrá mucho más posibilidades Justo eso fue probablemente lo que pensaron en su momento Justin, Ben, Deva, Heather, Brandon y Demi, quienes se arriesgaron a participar en esta segunda temporada del reality show de Netflix, Dating around, que esta vez se desarrolla en la enigmática Nueva Orleans (la primera se grabó en Nueva York).",1,Sexual Activity,REA (Corpes Siglo XXI),"Obelmejías, Yolimer: «""Dating Around 2"" sigue buscando el amor en cinco citas». El Universal. Caracas: eluniversal.com, 2020-08-11",Venezuela,sometimes_euph
460,1999,1999,Contratiempo,"Sin embargo, las personas optimistas, cuando son golpeadas por alguna adversidad, suelen pensar que se trata de una desventura pasajera o de un [PET_BOUNDARY]Contratiempo[PET_BOUNDARY] transitorio del que se recuperarán.",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Rojas Marcos, Luis: La fuerza del optimismo. Madrid: Aguilar, 2005.",España,always_euph
461,2031,2031,Deuda soberana,"La política aplicada por el BCE parece estar teniendo resultados positivos y no parece probable que vuelva a producirse, al menos mientras el BCE mantenga o intensifique las medidas acordadas en las últimas reuniones de su Consejo de Gobierno, una nueva crisis de [PET_BOUNDARY]Deuda soberana[PET_BOUNDARY].",1,Politics,REA (Corpes Siglo XXI),"López Garrido, Diego [coord.]: El pacto de reconstrucción social y económica. Madrid: Fundación Alternativas, 2020-06-18.",España,always_euph
462,1932,1932,Prenda íntima,"Que el sexo sea una fiesta para ambos; incorporar juegos, cambio de roles, lencería (una [PET_BOUNDARY]Prenda íntima[PET_BOUNDARY] de encaje dice más que mil palabras), darse permiso para vibrar, disfrutar del acercamiento sexual, paseos, charlas sin prisa.",1,Sexual Activity,REA (Corpes Siglo XXI),"«¿Sin sexo, es posible la pareja?». Revista buena salud. Santiago de Chile: revistabuenasalud.cl, 2015-06-18.",Chile,always_euph
463,10,10,Apropiación indebida,"A este segundo grupo lo llamo el de los objetivos truncados. Llegamos a España un número considerable, con beca la gran mayoría, con unas ganas tremendas de estudiar y volver a Guinea. Al poco de estar aquí la situación de Guinea cambió considerablemente, algunas perdieron las becas, otras vieron cómo el dinero que les llegaba mensualmente desde el país, enviado por sus padres, dejó de llegar por varias razones, entre otras muchas por la detención por opositor del cabeza de familia, o por [PET_BOUNDARY]Apropiación indebida[PET_BOUNDARY] de los bienes familiares. ",1,Employment/Finances,REA (Corpes Siglo XXI),"Sipi Mayo, Remei: Inmigración y género. El caso de Guinea Ecuatorial. Donostia-San Sebastián: Tercera Prensa-Hirugarren Prentsa, 2004",Guinea Ecuatorial,always_euph
464,2903,2903,Pacificar,"La presencia de la fuerza militar se constituyó en el punto de apoyo del proyecto nacionalista brasilero, que en sus intentos por incorporar las regiones selváticas a la economía nacional y sentar presencia en las fronteras para garantizar la soberanía del estado asumió la tarea de [PET_BOUNDARY]Pacificar[PET_BOUNDARY] e incorporar los pueblos indígenas de las regiones fronterizas al proyecto de integración nacional que comenzaba a gestarse.",0,Bodily functions/parts,REA (Corpes Siglo XXI),"López Garcés, Claudia Leonor: «Los ticuna frente a los procesos de nacionalización: en la frontera entre Brasil, Colombia y Perú». Revista Colombiana de Antropología. Bogotá: canh.gov.co, 2002-01.",Colombia,sometimes_euph
465,1793,1793,Estudio,"La atmósfera que se respira en la casa de sus amigos es fúnebre. El ambiente, los movimientos que se registran, son de conciliábulo, pero no de conciliábulo general, sino de conciliábulos en petit comité o conciliábulos fragmentados en las diferentes habitaciones de la vivienda, como si una conversación entre todos estuviera vedada por motivos indecibles que todos acatan. La bruja y la dueña de la casa están encerradas en el [PET_BOUNDARY]Estudio[PET_BOUNDARY] del dueño de la casa. La chica pálida, el dueño de la casa y la mujer de U están encerrados en la cocina. El novio de la chica pálida y la dueña de la casa están encerrados en el dormitorio. La mujer de U y la chica pálida están encerradas en el baño.",0,Bodily functions/parts,REA (Corpes Siglo XXI),"Bolaño, Roberto: «Últimos atardeceres en la tierra». Putas asesinas. Barcelona: Anagrama, 2001",Chile,sometimes_euph
466,1027,1027,Desviar fondos,"Cruz se explayó más, defendiendo los mecanismos que usó Obras Públicas para pagar remuneraciones y que hoy son cuestionados por la ministra. Ella determinó que [PET_BOUNDARY]Desviar fondos[PET_BOUNDARY] fiscales para honorarios es un ardid que configura los delitos de fraude y estafa.",1,Employment/Finances,REA (Corpes Siglo XXI),"«""Sí, se pagaron sobresueldos""». La Estrella de Iquique. Iquique: El Mercurio, S.A.P., 2004-03-16.",Chile,always_euph
467,2757,2757,Aparato,"La conexión de estas partes: la soldadura plateada y este pedazo de plástico verde ¿justifican el maravilloso fenómeno de la comunicación a distancia? ¿o es sólo otro pretexto para encubrir algo inexplicable e incomprensible, oscuro y por mucho tiempo oculto?... ¡sinergia! le dicen algunos; el total es mayor que la suma de las partes. cuando tu hablas a través de este [PET_BOUNDARY]Aparato[PET_BOUNDARY] el resultado es mayor, infinitamente mayor a lo que justifique o pueda explicar este montón de desechos (se ríe irónicamente) lo que ocurre allá (apunta al cielo) lo que ocurra acá (apunta hacia la tierra) lo que este ocurriendo por allí (apunta al público) y lo que ocurre aquí (apunta a la cabeza del dentista) e incluso lo que me esta ocurriendo aquí (se sienta se saca el calcetín y se rasca la planta del pie) incluso estos micromalditos hongos son indefinibles e insospechables para ustedes y vuestra lengua de mudos. Creo que el populacho es sabio cuando le dice ""cosa"" a las cosas (le pega con un calcetín al dentista, bota el calcetín sigue sin el zapato) ¿ahora me podrías decir quién eres tú?",0,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Quiroz, Juan Carlos: El anticristo y los malditos del lunes 13. Santiago de Chile: Secretaría de Comunicación y Cultura, 2001.",Chile,sometimes_euph
468,1706,1706,Consumar el matrimonio,Sí / exactamente entonces / hay pequeñas / eeh / detalles / que yo creo que es importante / a lo mejor / comentarlo aquí / ¿no? / porque bueno en la película // pues / eeh // está inspirado ¿no? / en la amistad de James Barrie / con la familia Llewelyn Davies // con esta mujer / que ya la encuentra viuda / con sus hijos / en la película aparecen cuatro / aunque realmente / en la realidad fueron cinco // y se encariña muchísimo de los / niños / se encariña también de la madre / como también aparece / en la película / eso creó / ciertos problemas / porque él estaba casado con una actriz / con Mary Ansell // pero con / con un matrimonio bastante desgraciado / de hecho / se co- / corrieron muchísimos rumores / si realmente / él era impotente / porque no tenían niños / él quería tener hijos / pero bueno / por alguna razón no / eeh / las malas lenguas decían / incluso / que nunca se llegó a [PET_BOUNDARY]Consumar el matrimonio[PET_BOUNDARY] / como una especie de matrimonio de conveniencia / además es curioso / porque bueno / Marie Ansell / la / la actriz / pues no estaba realmente enamorada de James Barrie // ya digo / era / bastante mujeriego le tiraba los tejos a / a toda la persona que tenía enfrente y que tenía faldas.,1,Sexual Activity,REA (Corpes Siglo XXI),"Nombre: Callejo Cabo, Jesús. Sexo: hombre. Grupo de edad: 35-54. Nivel de estudios: superior. Profesión: escritor, locutor, colaborador. País: España. Papel: colaborador.",España,always_euph
469,541,541,Hombre libre,"Al cabo de un rato, el esfuerzo físico le hizo entrar en calor, y su ropa ya no sólo estaba mojada por el agua del baldeo, sino por su propia transpiración y por la sangre y otras sustancias de las que inevitablemente quedaron impregnadas; y supo que había descendido los últimos peldaños de la escala social, había dejado de ser un [PET_BOUNDARY]Hombre libre[PET_BOUNDARY] digno de respeto, y estaba reducido a la ínfima categoría de un simple menesteroso, un proletario sin cualificación, condenado de por vida a tratar de sobrevivir. ",0,Politics,REA (Corpes Siglo XXI),"Ndongo-Bidyogo, Donato: El metro. Barcelona: El Cobre Ediciones, 2007",Guinea Ecuatorial,sometimes_euph
470,235,235,Echar una mano,"El sacerdote recordó que el ayuno es también renunciar a las ""cosas malas y [PET_BOUNDARY]Echar una mano[PET_BOUNDARY] a las personas más necesitadas. La abstinencia debe dar el fruto de ayudar a otras personas necesitadas, renunciar a lo nuestro para compartir"".",1,Politics,REA (Corpes Siglo XXI),"López Arias, Angie: «Iglesia Católica inicia celebración de Cuaresma». La Prensa Libre. San José: 2007-02-21",Costa Rica,always_euph
471,2098,2098,Partir,Definimos entonces a la Representación Política como: aquel mecanismo político o técnica de organización y expresión de la voluntad en la toma de decisiones y ejercicio del control (regular) entre gobernantes y gobernados. Se debe [PET_BOUNDARY]Partir[PET_BOUNDARY] de este núcleo para alcanzar los diversos aspectos del fenómeno.,0,Politics,REA (Corpes Siglo XXI),"Szeinfeld, Jorge: «CAPÍTULO 1. La Representación Política». Szeinfeld, Jorge; Manso, Mariana: Evolución, análisis y crítica del sistema electoral argentino. La Plata: Editorial de la Universidad de La Plata, 2016.",Argentina,sometimes_euph
472,1544,1544,Muerte digna,"No hubo triunfo, sí torería. Pero el toro, además de todo, por demás de todo, era soso, de poca transmisión. La espada, a la primera y en lo alto, hundió. Cerraba una faena tan silenciosa como torera. La [PET_BOUNDARY]Muerte digna[PET_BOUNDARY] y la ovación sincera. A cabezazos y sin entrega embistió el segundo. Ruina.",0,Death,REA (Corpes Siglo XXI),"Navarro, Patricia: «El oasis de Diego entre la mansada». La Razón. Madrid: larazon.es, 2019-06-07.",España,sometimes_euph
473,1092,1092,Diversidad de pensamiento,"No es lo mismo dirigir una unidad militar bajo las órdenes estrictas de los superiores, que establecen férreas normas cuyo incumplimiento conlleva una sanción inmediata, que desarrollar equipos creativos de una productora audiovisual donde la [PET_BOUNDARY]diversidad del pensamiento[PET_BOUNDARY] y de acción a la hora de elaborar, por ejemplo, guiones para series de televisión, es lo preceptivo.",0,Employment/Finances,REA (Corpes Siglo XXI),"García Sáiz, Miguel: Aprender a liderar. Barcelona: Paidós, 2010.",España,sometimes_euph
474,2484,2484,Ajuste de cuentas,"Según estadísticas del Instituto Nacional de Medicina Legal y Ciencias Forenses, desde 1997 hasta finales del año pasado, Bogotá registró 10.067 homicidios comunes. En el 73 por ciento de los casos se emplearon armas de fuego y el 66 por ciento de las víctimas resultaron ser hombres jóvenes y adultos en edad productiva. En la mitad de las muertes se identificaron los móviles, predominando el [PET_BOUNDARY]Ajuste de cuentas[PET_BOUNDARY], el atraco y las riñas. El lapso de tiempo en el que se presenta el 83 por ciento de estos homicidios, está entre las seis de la tarde y las seis de la mañana. Las localidades más peligrosas son Rafael Uribe Uribe, Ciudad Bolívar, Puente Aranda y Kennedy.",1,Politics,REA (Corpes Siglo XXI),"Gélvez, Germán: «RÉQUIEM POR UN TIRO». El Tiempo. Bogotá: eltiempo.com, 2001-01-07.",Colombia,sometimes_euph
475,1219,1219,Programa de recuperación,"Además, la gran mayoría de ellos son adictos a la droga y los albergues no están en condiciones para conservarlos porque no tienen un [PET_BOUNDARY]Programa de recuperación[PET_BOUNDARY].",1,Substances,REA (Corpes Siglo XXI),"«Niños cuentan sus experiencias en las calles de Ciudad del Este». Diario Digital Vanguardia. Ciudad del Este: diariovanguardia.com.py, 2011-07-04.",Paraguay,sometimes_euph
476,1239,1239,Acuerdo de caballeros,"""Es un [PET_BOUNDARY]Acuerdo de caballeros[PET_BOUNDARY] desde la temporada 2005-2006"", explicó el presidente del Real Madrid, Florentino Pérez, al término de la reunión de la asamblea celebrada en un hotel de Bruselas y en la que, por primera vez, participaron como miembros del grupo el Valencia, el Bayer Leverkussen, el Arsenal y el Olympique de Lyon.",1,Employment/Finances,REA (Corpes Siglo XXI),"«En Europa proponen tope de sueldos». La Tercera. Santiago de Chile: tercera.cl, 2002-11-05.",Chile,always_euph
477,1763,1763,Autocracia,"La pregunta sería, ¿por qué no exhibe el brazo tullido y en paz?, insistió Villorrio. Para Guillermo y media Alemania, un defecto corporal es el oprobio de la raza, yo también oculto que tengo una pierna más larga que la otra, aunque no con tanto tesón, dijo el Conde. Otro sorbo del Mosela, unos cuantos brochazos del aficionado, y el Conde fue más explícito. Es lógico, muy joven asciende al poder, se rodea de aduladores, es empujado a la [PET_BOUNDARY]Autocracia[PET_BOUNDARY], ningún allegado le habla claro, entre otras cosas porque a quien único admira y escucha es a Bismarck, y a Bismarck le cuesta mucho esfuerzo formarse un juicio sobre cualquier cosa, lo sé por experiencia, además, Guillermo tiene a la fidelidad como más apreciable que el talento, a las buenas intenciones como suficientes, al triunfo moral como el triunfo, hoy en día ningún problema, aunque sea un falso problema, puede resolverse sin su opinión, y la historia de nuestro pueblo pasa a ser una preparación hasta su advenimiento, así que debe sentirse como los reyes antiguos que al mismo tiempo eran legisladores e intermediarios entre Dios y el pueblo, y cuánto desfile, cuánto discurso inacabable con gestos amenazantes o paternales.",1,Politics,REA (Corpes Siglo XXI),"Montero, Reinaldo: La visita de la Infanta. La Habana: Editorial Letras Cubanas, 2005",Cuba,always_euph
478,739,739,Pocos recursos,"En quinto lugar, basado en los planteamientos contemplados en la Constitución, se plantea el escenario a través del cual el estado y sus instituciones universitarias pueden acometer un proceso de capacitación de la población de [PET_BOUNDARY]Pocos recursos[PET_BOUNDARY], a la cual no le ha sido posible acceder a procesos de educación sistematizados que lo capaciten para el trabajo y su respectiva búsqueda de bienestar y calidad de vida a través del esfuerzo mancomunado del estado y sus instituciones.",1,Employment/Finances,REA (Corpes Siglo XXI),"Mujica, Miguel; Jiménez, Belkys: «CAPÍTULO IV. La Responsabilidad Social, Las Universidades y las Micro Empresas del Sector Turismo en Venezuela». Mujica, Miguel [coomp.]: Responsabilidad social. Su inherencia con las MicroPyMEs, el Turismo y las Escuelas Universitarias de Gerencia. Valencia: Universidad de Carabobo, 2006",Venezuela,sometimes_euph
479,554,554,Intercambio de fluidos,"Tal vez actué así para sentirme superior a 1.30 de estatura, o tentado por el aire remoto de aquel fémino, o tal vez todo esto, pero además buscando un acercamiento que terminara en [PET_BOUNDARY]Intercambio de fluidos[PET_BOUNDARY]. (Todos los varones que se internan en aquella epicúrea selva buscan el[PET_BOUNDARY]Intercambio de fluidos[PET_BOUNDARY]con las becarias provincianas). Yeni me miró tendiendo contra mí un cosmos de picardía, pero que me pareció más bien la sonrisa con que un alfarero había resuelto malograr a última hora su muñeca de porcelana.",1,Sexual Activity,REA (Corpes Siglo XXI),"Menéndez, Ronaldo: «Segunda parte. La isla de Pascalí. La verticalidad de las cosas». De modo que esto es la muerte. Toledo: Lengua de Trapo, 2002",Cuba,sometimes_euph
480,1666,1666,Razones humanitarias,"Pero la memoria y el reconocimiento de la trama me permiten comprender mejor. Por ejemplo, si leo en los diarios y me dejo llevar por la consigna de Estados Unidos, de que invadió Irak por [PET_BOUNDARY]Razones humanitarias[PET_BOUNDARY], y digo ""Lo que pasa es que Estados Unidos quería desarmar a Irak para que no hubiera peligro de guerra"", soy ingenua. ",1,Politics,REA (Corpes Siglo XXI),"Caballero, Mónica: Teoría de la práctica artística. Fundamentos para una mirada situada del campo estético y cultural. Buenos Aires: Universidad Nacional de La Plata-Editorial de la Universidad de La Plata, 2016.",Argentina,sometimes_euph
481,2644,2644,Humedad,"Desde hace dos años convivimos en mi pequeño apartamento bohemio de Laguna Beach, donde temprano esa tarde Terri me susurró con un regocijo nuevo pintado en la [PET_BOUNDARY]Humedad[PET_BOUNDARY] fresquísima de sus labios: ""Mi amor, vamos a la playa"", que en su lenguaje de besos significa ""acompáñame al patinadero a la orilla de las olas"". Allí disfrutaría el limpio halago de las brisas del mar cautivando su lozanía y, vaporosa dejaría adivinar la cadencia de su belleza irreprochable.",0,Bodily functions/parts,REA (Corpes Siglo XXI),"Martínez Espinosa, Jorge: «La tersura de unas olas incongruentes». El final de los milagros. Colombia: Editorial Costa Rica, 2001.",Colombia,sometimes_euph
482,633,633,Pasar un buen rato,"«Una quedada anual en la que bloggers apasionados por la literatura en general nos reunimos para [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] en compañía de autores, libros y mucho más». En 2015, esta experiencia se ha traspasado al ámbito catalán con las Trobades de Joves Lectors, aunque, en este caso, lo organizan las instituciones.",0,Politics,REA (Corpes Siglo XXI),"Lluch, Gemma: «Los jóvenes y adolescentes comparten la lectura». Cruces, Francisco (dir.): ¿Cómo leemos en la sociedad digital?. Barcelona: Ariel, Fundación Telefónica, 2017",España,sometimes_euph
483,2003,2003,Acto amoroso,"Más aún en el amor que en la alfarería se debe buscar que surja algo maravilloso y completamente inesperado durante el [PET_BOUNDARY]Acto amoroso[PET_BOUNDARY]. No saber solamente qué efecto tiene cada movimiento o posición, cada mordida o caricia sino saber que sus posibilidades son más grandes de lo que cualquier manual pretenda.",1,Sexual Activity,REA (Corpes Siglo XXI),"Ruy Sánchez, Alberto: La mano del fuego. Un Kama Sutra involuntario. Madrid: Alfaguara, 2008.",Mexico,sometimes_euph
484,1933,1933,Prenda íntima,"Entre Laura y yo, y sin quitarse su horrorosa [PET_BOUNDARY]Prenda íntima[PET_BOUNDARY], se sentó el viejo. ¿Quieren mirar no más o mirar y participar? Mirar, dije yo.",1,Sexual Activity,REA (Corpes Siglo XXI),"Bolaño, Roberto: El espíritu de la ciencia-ficción. Barcelona: Alfaguara, 2016.",Chile,always_euph
