,Unnamed: 0.1,Unnamed: 0,PET,text,label,category,source,bibliography,country,euph_status
672,2085,2085,Más allá,"A la mañana siguiente, por supuesto, Katsushiro descubre que su casa está en ruinas, y un anciano le habla de la muerte de Miyagi, para concluir que fue [PET_BOUNDARY]el espíritu de tu valerosa mujer el que regresó del [PET_BOUNDARY]Más allá[PET_BOUNDARY] para hacer oír su prolongado suplicio de amor[PET_BOUNDARY].",1,Death,REA (Corpes Siglo XXI),"Toledo, Alejandro: «Las voces de los muertos». La Razón. El Cultural. www.razon.com.mx: https://www.razon.com.mx/el-cultural/voces-muertos-461207, 2021-11-26.",Mexico,sometimes_euph
673,2878,2878,Ocultismo,"2004 año de renacimiento espiritual. Con Urano en Piscis, el hombre buscará la fuerza y la luz para orientarse en el mundo espiritual. Proliferarán los fenómenos paranormales. Se dará una enorme importancia a la astrología científica, el Tarot, la metafísica, las sanaciones espirituales y todo lo relacionado con el signo de Piscis. Explota el mundo del [PET_BOUNDARY]Ocultismo[PET_BOUNDARY] para que la humanidad comprenda y acepte que somos seres de luz encarnados a través de un tránsito terrenal. La magia y el misticismo permea todo el año 2004.",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"«el país se despertará y se hará sentir como nunca antes, según Walter Mercado». Listín diario. Santo Domingo: Editora Listín Diario, 2003-12-31.",Republica Dominicana,always_euph
674,2301,2301,Geriátrico,"En diciembre del 2010, Geraldine pasó a mejor vida en un [PET_BOUNDARY]Geriátrico[PET_BOUNDARY] de Michigan.",1,Death,REA (Corpes Siglo XXI),"«El último remache». Página/12. Radar. Rosario: pagina12.com.ar/diario/suplementos/radar, 2011-01-09.",Argentina,always_euph
675,1467,1467,Animosidad,"""Nunca he sentido que hay [PET_BOUNDARY]Animosidad[PET_BOUNDARY] o desconexión alguna entre estos dos chicos"", dijo Campbell. ""Eso jamás ha sido un problema y no creo que lo sea… Todos tienen derecho a expresar sus propias opiniones. Ciertamente, mi esposa piensa algo distinto que yo en ocasiones. Tiene el derecho"".",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"«Esposa de jugador de los Dolphins critica al quarterback del equipo». La Hora. Guatemala: La Hora.gt, 2015-12-29.",Guatemala,sometimes_euph
676,2855,2855,Montar,"Y la verdad sea dicha no sé cuáles fueron sus intenciones. Si realmente, de buena fe me invitaba a la monta o si quería probarme, y por qué no, hasta ridiculizarme, vaya usted a saber. El caso es que no se hicieron aguardar las voces de aprobación. De unos, porque efectivamente, ya me había hecho amigo de ellos, y de otros, porque..., como que no daban crédito a que un «catrincito» supiera [PET_BOUNDARY]Montar[PET_BOUNDARY], y eso les daba oportunidad de divertirse un rato a mis costillas. El caso es que maquinalmente tomé las riendas y se hizo un total silencio. Empecé a dar unos pasos con el gallardo alazán, para que tomara confianza, pues estos animales, además de inteligentes, poseen ciertos sentimientos que los hacen semejantes al hombre. No quise, pues, presionarlo. Emitió algunos relinchos y le acaricié los belfos.",0,Bodily functions/parts,REA (Corpes Siglo XXI),"Hernández Rodríguez, Rafael: La muerte de un cardenal. Guadalajara: Servicios editoriales de Occidente, 2001.",Mexico,sometimes_euph
677,614,614,Pasar un buen rato,"Ella buscó alguna señal en los músculos de su cara y creyó comprender y rezó a quienquiera que pudiera escucharla para que al menos él no le hiciera daño y para que si se lo hacía fuera lo más rápido posible. Después cerró los ojos con vergüenza y escuchó el ruido del grifo estropeado e imaginó que él se estaba afeitando en el baño o lavándose las axilas o el sexo o los pies o sabe Dios qué, hasta que unos minutos más tarde pudo oírlo cuando volvió a la habitación tapando la luz que salía del baño y se acercó a ella y la besó bajo las orejas, con un gesto tan dulce y tan sabio y tan lleno de otras mujeres y de otros días que ella pensó por un instante que se había equivocado y que su miedo era una sensación absurda porque aquel hombre era sólo un cliente educado decidido a [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY].",1,Sexual Activity,REA (Corpes Siglo XXI),"Menéndez Salmón, Ricardo: Derrumbe. Barcelona: Seix Barral, 2008",España,sometimes_euph
678,2549,2549,Ventana de oportunidad,"Como nunca antes, los panameños tenemos ante nosotros una [PET_BOUNDARY]Ventana de oportunidad[PET_BOUNDARY] única: sentar las bases para desarrollar nuestra posición geográfica como ventaja competitiva frente al resto de los países de la región. Se ha hablado tanto de nuestra posición geográfica que a veces el concepto suena hueco. Pero a mi juicio lo cierto es que hoy más que nunca, y tal vez por primera ocasión en nuestra historia, tenemos la oportunidad cierta de ejercer nuestro derecho sobre esa posición para que nos genere más beneficios.",1,Politics,REA (Corpes Siglo XXI),"Granados, Liza: «POSICIÓN. Hacia el país competitivo». Prensa.com. Panamá: prensa.com, 2005-08-11.",Panama,sometimes_euph
679,1685,1685,Teatro de operaciones,"Estamos en la antesala de una guerra acorde a los tiempos que vivimos, que dará a la globalización su faceta macabra. Una guerra sin cuartel que tendrá como marco la cultura del punto com y como [PET_BOUNDARY]Teatro de operaciones[PET_BOUNDARY] esta aldea global. De Bagdag a Ciudad del Este y de Kabul a Bogotá.",1,Politics,REA (Corpes Siglo XXI),"Giret, Reinaldo: «guerra.com». La Nacion.com.py. Fernando de la Mora: lanacion.com.py, 2001-09-22",Paraguay,sometimes_euph
680,1543,1543,Muerte digna,"Tratar las cremas como si fueran el cubo de compostaje, cociendo en ellas patatas pochas, calabacines que ya no conocen la tersura y ese resto de cebolla paleolítica que grita derecho a una [PET_BOUNDARY]Muerte digna[PET_BOUNDARY] desde el fondo de la nevera, nunca es una buena idea. ",0,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Escudero, Mónica: «Cómo convertir una crema de verduras en una cena completa». El País. El Comidista. Madrid: elcomidista.elpais.com, 2021-01-29.",España,sometimes_euph
681,1843,1843,Partes,"Los hermanos Saturno crecieron resentidos, burdos, peleoneros, comparando en todas [PET_BOUNDARY]Partes[PET_BOUNDARY] y a todas horas su estatura, sus bíceps y sus puños. Uno medía el tamaño del otro y observaba los movimientos y los gestos para ver si eran gemelos idénticos. Para marcar diferencias y distancias, uno se peinó los cabellos gruesos hacia arriba, el otro hacia abajo; uno se tatuó el pecho con una sirena, el otro los brazos con dragones; uno mantuvo una palidez morbosa, el otro se bronceó la piel. ¿Quién de los dos ganaría en esta pelea a muerte por la diferencia? Se pusieron de acuerdo: ninguno. No obstante, cada día se hicieron más agresivos y sádicos con los amigos, los vecinos y los animales, en particular con las aves de corral, a las que por gusto arrancaban las plumas y torcían el pescuezo.",0,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Aridjis, Homero: La zona del silencio. México D. F.: Punto de Lectura, 2005",Mexico,sometimes_euph
682,388,388,No esta en su mejor momento,"Sin embargo, Zidane [PET_BOUNDARY]no está en su mejor momento[PET_BOUNDARY] de forma ya que una lesión en el encuentro contra Irlanda le ha permitido jugar sólo media hora en el último mes y su estado es una incógnita.",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),«Francia se encomienda otra vez a Zidane». Santa Cruz de la Sierra: 2005-10-07,Bolivia,sometimes_euph
683,1460,1460,Antiterrorismo,Acabar confundiendo las tres cosas en una sola para hacer del [PET_BOUNDARY]Antiterrorismo[PET_BOUNDARY] la política exterior de Estados Unidos es la grave simplificación de la administración Bush.,1,Politics,REA (Corpes Siglo XXI),"Lamo de Espinosa, Emilio: Bajo puertas de fuego. El nuevo desorden internacional. Madrid: Taurus, 2004.",España,always_euph
684,35,35,Poner a dormir,"[PET_BOUNDARY]Poner a dormir[PET_BOUNDARY] a un bebé mayor de un año no es tarea fácil, ya que suele oponer una gran resistencia: algunos se paran en la cuna sacudiendo los barrotes, otros vomitan y otros gritan de una manera que puede provocar las quejas de los vecinos. ¡Estarás en medio de una batalla!",0,Politics,REA (Corpes Siglo XXI),"Gruenberg, Martín: ¡Vamos a dormir! Cómo prevenir y solucionar los problemas de sueño de tu hijo sin culpa y según su edad. Manual para padres. Buenos Aires: Grijalbo, 2012",Argentina,sometimes_euph
685,81,81,Capital humano,"[PET_BOUNDARY]Muchas empresas optaron por suspensiones para no perder [PET_BOUNDARY]Capital humano[PET_BOUNDARY]. Esa decisión nos salvó de un desempleo mayor"".",1,Employment/Finances,REA (Corpes Siglo XXI),"Navarro, Roberto: «_No podemos cambiar..._». Página/12. Buenos Aires: 2001-07-22",Argentina,always_euph
686,2323,2323,Dama de compañía,"Me convertí en [PET_BOUNDARY]Dama de compañía[PET_BOUNDARY] y debo decir que al principio fue menos duro de lo que pensé. ¿Qué otra cosa podía hacer? Yo era una mujer sin dinero, incapacitada para asumir la avasallante energía ofrecida por el mundo y necesitada de una millonaria inversión que solo podía costearme la belleza brevísima de mi edad.",1,Employment/Finances,REA (Corpes Siglo XXI),"Roche Rodríguez, Michelle: Malasangre. Barcelona: Anagrama, 2020.",Venezuela,always_euph
687,645,645,Pasar un buen rato,"Esta obra fue una de las primeras comedias que leí y desde el primer momento me encantó, me enganché demasiado con el texto y las desventuras de sus personajes y supe que tenía que hacerla. Espero que esta historia de amor a la vida pueda llegar a mucha gente que lo necesita y venga a [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] con nosotros.",0,Bodily functions/parts,REA (Corpes Siglo XXI),"«Estreno la obra ""Hay que salir riendo"" en el Teatro de Lucía». Voces. Revista cultural de Lima. Lima: Voces. Revista cultural de lima.com, 2020-01-15",Peru,sometimes_euph
688,1506,1506,Subido de tono,"En Conexión yo era una consultora sentimental donde los adolescentes me hacían preguntas sobre la pareja. Pamela.sex es mucho mas hot, más [PET_BOUNDARY]Subido de tono[PET_BOUNDARY]. No va a ser un ciclo pornográfico en sí, es un programa erótico para solos y también para parejas. Yo tengo Playboy en casa y lo miro, me gusta mucho.",1,Sexual Activity,REA (Corpes Siglo XXI),"Respighi, Emanuel: «""Yo sé que mi figura es mi carta de presentación""». Página/12. Rosario: pagina12.com.ar, 2004-05-02.",Argentina,sometimes_euph
689,684,684,Trastorno alimentario,"La anorexia nerviosa (A.N.) se encuentra entre las principales enfermedades sicosomáticas. Es una forma de autoprivación, es un [PET_BOUNDARY]Trastorno alimentario[PET_BOUNDARY] caracterizado por un bajo peso corporal (menos del 85% del peso normal para la altura y la edad), una imagen distorsionada del cuerpo y un intenso miedo a engordar.",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"«COMENTARIO MEDICO. Anorexia nerviosa». ABC Digital. Salud. Asunción: abc.com.py, 2006-07-14",Paraguay,sometimes_euph
690,91,91,Descansar en paz,"¿Hasta cuándo? ¿Quién sería el próximo en capturarme y torturarme? La noche estaba queda y oscura, no vi a nadie por allí. Me interné en un pequeño bosque. A cada paso flaqueaba más y al fin me dejé caer entre unos olivos, con la única esperanza de poder [PET_BOUNDARY]Descansar en paz[PET_BOUNDARY] hasta el próximo amanecer.",0,Physical/Mental Attributes,REA (Corpes Siglo XXI),"García Valiño, Ignacio: Las dos muertes de Sócrates. Madrid: Alfaguara, 2003",España,sometimes_euph
691,450,450,Esta entre nosotros,"Debido a un accidente, Donald ya no [PET_BOUNDARY]está entre nosotros[PET_BOUNDARY]. Por eso, me siento muy feliz de que los hermanos estén nominados al Oscar. Si Charlie gana, supongo que preparará un discurso conmovedor acerca de su hermano.",0,Politics,REA (Corpes Siglo XXI),"«Por Beatrice Sartori». La Luna del siglo XXI. Madrid: Unidad Editorial, 2003-03-14",España,sometimes_euph
692,1504,1504,Caído,"Pura producción, porque linda no era y, de altura, como yo. Me tapé el hueso de la nariz con un dedo mientras ensayaba la postura derecha, con las piernas abiertas, una más adelante que la otra, las tetas al frente, sacando apenas pecho y con el mentón ni levantado ni [PET_BOUNDARY]Caído[PET_BOUNDARY], recto.",0,Bodily functions/parts,REA (Corpes Siglo XXI),"López, Alejandro: La asesina de Lady Di. Buenos Aires: Adriana Hidalgo editora, 2001.",Argentina,sometimes_euph
693,523,523,Hombre libre,"1512: Leyes de Burgos reconociendo como [PET_BOUNDARY]Hombre libre[PET_BOUNDARY] al indio, aunque este sigue adscrito al régimen de explotación con la obligación de pagar tributo a la Corona.",0,Politics,REA (Corpes Siglo XXI),"García de Brens, Lilliam: Cultura indígena y educación natural. Santo Domingo: Banco Central de la República Dominicana, 2004",Republica Dominicana,sometimes_euph
694,2704,2704,Escapada,"-El libro nació por casualidad. Revisando un viejo diario de mi vida como embajador en Praga, encontré unas páginas sueltas sobre una  [PET_BOUNDARY]Escapada[PET_BOUNDARY] a la ex URSS en 1986. Después de leerlas, nació el entusiasmo por convertir esos apuntes en una novela. Es un homenaje a la literatura rusa, que amo por su inagotable pasión y su humanidad sin medias tintas. Pero además, creo que el libro pinta un universo más complejo en el que entran la parodia y el folletín, afines a mis búsquedas literarias a partir de El desfile del amor.",1,Bodily functions/parts,REA (Corpes Siglo XXI),"Garzon, Raquel: «Memorias de un trotamundos». Clarín.com. Revista Ñ. Buenos Aires: edant.clarin.com, 2001-10-28.",Argentina,always_euph
695,2782,2782,Arreglar,"Damiana llega primero, y corre a su habitación a refrescarse y [PET_BOUNDARY]Arreglar[PET_BOUNDARY] su rebelde cabellera. Crispín acude al llamado de la puerta y hace pasar al señorito a la sala. Conrado, manos en la espalda, se entretiene con una colección de abanicos españoles en una vitrina. Doña Encarnación aparece con las mejillas rojas de haber estado supervisando cerca del fogón.",0,Bodily functions/parts,REA (Corpes Siglo XXI),"Loza, Cristina: El revés de las lágrimas. Buenos Aires: Emecé, 2011.",Argentina,sometimes_euph
696,1410,1410,Llenita,"Así que ella se volvía, lo cual significaba que Amparo ya no entraría en el comedor ni se sentaría en mi silla sobre mí. Colgué el teléfono y me lancé en carrera a los amigos en común en busca de socorro, pero ellos me dijeron que la flaca estaba más flaca que nunca y [PET_BOUNDARY]Llenita[PET_BOUNDARY] de acné, pero que ésa no era la peor de las noticias, porque la peor era que caminaba con un compañero de la U, rubio, blancón, que le llegaba a las orejas y al que la gente llamaba canario.",0,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Lema, Gonzalo: «Los años de la dictadura». Después de ti no hay Nada. Cochabamba: Los Amigos del Libro, 2006",Bolivia,sometimes_euph
697,2847,2847,Llamada,"Del otro, los rebeldes de siempre, que sospechaban de esta sensibilidad retro, apegada a improntas visuales empuñadas por tardomedievales, renacentistas y barrocos.¿Acaso había llegado la hora de la reverencia ante el mercado, que factura de preferencia lo bonito y decorativo?¿O quizás de ""algo peor"":el ritornello al arte por el arte, o el repliegue evasivo hacia fuera de la Cuba del duro pan nuestro, el período especial, la diáspora artística y otras aves migratorias?Para estos la emergente posición se pintaba en alto contraste con la beligerancia de sus antecesores.Recordemos que en la generación anterior, [PET_BOUNDARY]Llamada[PET_BOUNDARY] de los 80, fueron el desmañamiento como reacción a lo formal y el gesto irreverente, el énfasis en el arte conceptual y el despunte de manifestaciones efímeras (instalaciones y performances), junto a la crítica social como lectura de la cotidianidad más inmediata de la Isla, sus rasgos más característicos.",0,Physical/Mental Attributes,REA (Corpes Siglo XXI),"«Por Rafael Grillo». El caimán barbudo. La Habana: Casa Editora Abril, 2004-11-02.",Cuba,sometimes_euph
698,211,211,Desaparición forzada,"Los planes represivos lograron su objetivo. La cultura del miedo ha persistido con la impunidad. Hoy todavía se busca la indeferencia de la población por los asuntos políticos. Varias estrategias, como la [PET_BOUNDARY]Desaparición forzada[PET_BOUNDARY], fueron utilizadas por el sector poderoso del país para callar nuestras bocas y para obligarnos a inclinar la cabeza.",1,Politics,REA (Corpes Siglo XXI),"Marroquín, Ricardo: «¿Dónde están?». La Hora. Guatemala: 2007-06-21",Guatemala,always_euph
699,138,138,Dar a luz,"A Mami le comenzaron los dolores por la tarde un once de agosto! Se fue a [PET_BOUNDARY]Dar a luz[PET_BOUNDARY] poco después de oscurecer ¡llevaba una cara de susto. Recuerdo que le pregunté cuántos días tardaría en regresar, pues no quería dormir en otra casa. Le rogué que aguantara hasta la mañana siguiente, pero me explicó que eso no se podía aguantar. Me consoló diciendo que mientras más rápido se fuera, más rápido regresaría (ahora sé que no necesariamente es así).",1,Bodily functions/parts,REA (Corpes Siglo XXI),"Zayas, Haydée: «Sapitos de río». Anamar y otros relatos. San Juan: Universidad de Puerto Rico, 2001",Puerto Rico,sometimes_euph
700,1164,1164,Pasado de copas,¿Y es que andaba [PET_BOUNDARY]Pasado de copas[PET_BOUNDARY] el doctor cuando lo capturaron?,1,Employment/Finances,REA (Corpes Siglo XXI),"Ramírez Mercado, Sergio: Tongolele no sabía bailar. Ciudad de México: Penguin Random House Grupo Editorial, 2021.",Nicaragua,always_euph
701,231,231,Echar una mano,"Había trabajado en la orquesta municipal, no siempre como pianista, hubo de [PET_BOUNDARY]Echar una mano[PET_BOUNDARY] donde fue preciso, algún músico que se ponía enfermo, otro que doblaba para dedicarse al rock, tocando la flauta un día y los palillos otro, hasta que, por casualidad, le dieron un solo de dentadura, o sea, de teclado, y mira, qué éxito, qué gran éxito.",1,Employment/Finances,REA (Corpes Siglo XXI),"Riosalido, Jesús: «La grabación». Despedida y más aspectos de la tristeza. s.l.: Asociación Cultural Almedina, 2003",España,always_euph
702,798,798,Planificación familiar,"El mifepristone interrumpe un embarazo confirmado, mientras que las pastillas anticonceptivas de emergencia previenen un embarazo. Mifepristone causa un aborto, la anticoncepción de emergencia funciona sólo si la mujer no se encuentra embarazada. La anticoncepción de emergencia consiste en altas dosis de pastillas anticonceptivas de uso diario y disponibles al público en farmacias o servicios de [PET_BOUNDARY]Planificación familiar[PET_BOUNDARY], y que han sido usadas en México desde los años sesentas.",1,Bodily Functions/Parts,REA (Corpes Siglo XXI),"García Guzmán, Sandra: «La píldora RU-486, ""propiedad moral de las mujeres""». La Jornada. Letra S. Ciudad de México: jornada.unam.mx, 2001-02-01",Mexico,always_euph
703,2781,2781,Arreglar,"-Como sea, pero hay que hablarlo cuanto antes. Son muchos detalles para [PET_BOUNDARY]Arreglar[PET_BOUNDARY], Marquitos, permisos, pasaporte, los formularios. No te olvides de que te vas lejos -le acarició el pelo-. Mi nieto...",0,Bodily functions/parts,REA (Corpes Siglo XXI),"Amengual, Claudia: Desde las cenizas. Montevideo: Alfaguara, 2005.",Uruguay,sometimes_euph
704,607,607,Pasar un buen rato,"Con intención de compartir conocimientos y os proponemos preparar juntos para esta próxima Navidad unos arreglos florales, centros navideños, para [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] decorar nuestras casas o detalles para obsequiar.",0,Politics,REA (Corpes Siglo XXI),"«Sabado, 21/12 (10:00 horas)». Boletín de Ardillas. Valencia: Ardillas. Club de Senderismo, 2002-12-03",España,sometimes_euph
705,2363,2363,No vidente,"Hoy se conmemora el Día Nacional de la Persona [PET_BOUNDARY]No vidente[PET_BOUNDARY], por lo que asociaciones, padres de familia y usuarios del centro de rehabilitación pretenden manifestar su descontento públicamente.",1,Bodily functions/parts,REA (Corpes Siglo XXI),"Miranda, Regina: «ISRI elimina rehabilitación para ciegos, denuncian padres». El Diario de Hoy. San Salvador: elsalvador.com, 2013-02-28.",El Salvador,always_euph
706,365,365,Economia sumergida ,"En toda la región hay unos 250.000 inmigrantes empadronados, pero la mayoría tienen permiso de trabajo y residencia y acceden a la Seguridad Social gracias a sus cotizaciones. Los indocumentados, al carecer de permisos laborales, sólo pueden trabajar en la [PET_BOUNDARY]economía sumergida[PET_BOUNDARY] y, por tanto, no cotizan a la Seguridad Social. Para acceder a la atención médica pública tienen que presentar en el centro de salud más cercano un certificado de empadronamiento, otro de insolvencia y un tercero de no estar cotizando a la Seguridad Social.",1,Employment/Finances,REA (Corpes Siglo XXI),"Aguirre, Begoña: «El Insalud entrega tarjetas sanitarias a 5.000 extranjeros sin papeles cada mes». El País. Madrid: 2001-02-27",España,always_euph
707,130,130,Diferencias irreconciliables,"Había que disimular ""algo"". Me pidió que me fuera rápido y que no me olvidara de decirle a mi hermano que tuviera cuidado. Dos personas que habían jugado para el mismo equipo, ahora estaban en distintos bandos. El tiempo, los pensamientos, van limando lo que tenemos en común y creando [PET_BOUNDARY]Diferencias irreconciliables[PET_BOUNDARY]. Pero siempre queda el recuerdo de una infancia compartida. Volví por la misma plaza. Y la plaza ya no era la misma. La oscuridad me penetraba. Llevaba un mensaje para transmitir: una enorme responsabilidad.",0,Politics,REA (Corpes Siglo XXI),"Rocca, Araceli: Silencio de familia. La Plata: Editorial de la Universidad de La Plata, 2016",Argentina,sometimes_euph
708,174,174,Sobrepeso,"La obesidad constituye un serio problema de salud pública, sobre todo en las sociedades occidentales, y tiene visos de epidemia en muchos países, incluyendo México. Es evidente el papel sicodinámico que en muchos casos domina en la iniciación y perpetuación del [PET_BOUNDARY]Sobrepeso[PET_BOUNDARY], sobre todo por crisis generales y existenciales que estamos viviendo.",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Tanur, Bernardo: «El Peso». Excélsior. Ciudad de México: 2001-06-23",Mexico,sometimes_euph
709,2149,2149,Impacto ambiental,"La minería, que obliga a un control del [PET_BOUNDARY]Impacto ambiental[PET_BOUNDARY] por ser una actividad de alto riesgo.",1,Employment/Finances,REA (Corpes Siglo XXI),"Katz, Ignacio: «Las pandemias: un nudo gordiano que se desata con prudencia». Revista Médicos. Buenos Aires: revistamedicos.com.ar, 2016-03.",Argentina,always_euph
710,357,357,Neutralizar,"El proceso de esterilización debe ser efectivo, [PET_BOUNDARY]Neutralizar[PET_BOUNDARY] cualquier forma de vida, y se ha de verificar en el correcto resultado de los indicadores físicos, químicos o biológicos.",0,Politics,REA (Corpes Siglo XXI),"Ministerio de Salud: Manual de desinfección y esterilización hospitalaria. Lima: Ministerio de Salud, 2002",Peru,sometimes_euph
711,2818,2818,Diferente,"Si un político ""jode"" mucho, mátalo, si un disidente se hace demasiado famoso, elimínalo o desacredítalo; esto es precisamente lo que estaban ahora haciendo con él. Lo curioso es que a pesar de conocer perfectamente los métodos nunca se está preparado para ser ""objeto"" de ellos, es muy [PET_BOUNDARY]Diferente[PET_BOUNDARY] trabajar como espía que ser espiado.",0,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Alburquerque, Andrés: «Paredón». Diez cuentos cubanos, más o menos. Madrid: Editorial Betania, 2002.",Cuba,sometimes_euph
712,673,673,Problemas con el juego,"El relato es, como no puede ser de otra manera, muy ""jordanista"". Por eso uno de los momentos que más me gustó fue el duelo con Detroit, con Isiah Thomas, porque muestra también algunas de sus ""debilidades"" humanas y que había gente que le hacía frente. Creo que rompe con ese relato de que Jordan hacía todo bien y muestra su cara ante la derrota. En esa misma línea, me gustó su momento de intimidad y de [PET_BOUNDARY]Problemas con el juego[PET_BOUNDARY]. Creo que otro gran momento que atraviesa toda la serie, es lo de mostrar que a él no le interesaba ser el mejor compañero del mundo. Él entrenaba y jugaba para ganar y si eso implicaba tratar mal a un compañero, lo hacía. Una de las mayores críticas que tengo es el relato pro Jordan, aunque es difícil que fuera de otra manera.",0,Bodily functions/parts,REA (Corpes Siglo XXI),"Bremermann, Emanuel: «La serie de Jordan llega a su fin: ¿por qué acierta y qué emociones despierta en sus seguidores?». El Observador. Montevideo: elobservador.com.uy, 2020-05-18.",Uruguay,sometimes_euph
713,2092,2092,Partir,[PET_BOUNDARY]Partir[PET_BOUNDARY] de este enunciado significa reconocer que cada persona y cada pueblo tienen sus características particulares.,0,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Castro, Augusto: El desafío de un pensar diferente. Buenos Aires: Clacso, 2018.",Peru,sometimes_euph
714,1269,1269,Necesitar ayuda,"¿Y cómo fue que te hiciste rico? Una prima millonaria. Murió, y como se quedó sin herederos, me dejó todo. ¿De verdad? Sí, es más dinero del que podría gastar en lo que me queda de vida. Y después decís que yo soy la que da sorpresas. Más sorprendido estoy yo. Esto nunca me lo esperé. Bueno, disfrútalo, es más tarde de lo que creemos. Voy a [PET_BOUNDARY]Necesitar ayuda[PET_BOUNDARY], no tengo idea de lo que hay que hacer con tanta plata. ¿Se te ocurre algo? Así... tan de repente... no sé... creo que lo mejor es que te financie una vida aburrida.",0,Politics,REA (Corpes Siglo XXI),"Mallo, Ernesto: Los hombres te han hecho mal. Madrid: Ediciones Siruela, 2012",Argentina,sometimes_euph
715,2230,2230,Mentira blanca,"Y en cuestión de metros ya había hecho un giro prohibido y estaba volviendo a entrar en Rota, hablando por teléfono con Laura Semones y diciéndole, sin saber por qué, una [PET_BOUNDARY]Mentira blanca[PET_BOUNDARY]. No, ni siquiera una mentira, apenas una exageración, una distorsión leve: que yo era amigo de John Regis, que John me había hablado mucho de ella, que me encantaría conocerla.",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"«Las malas noticias». Vásquez, Juan Gabriel: Canciones para el incendio. Barcelona: Alfaguara, 2019.",Colombia,always_euph
716,1461,1461,Antiterrorismo,"Otro problema es la alta inversión en infraestructura y en manejo fitosanitario y los requisitos que se deben cumplir para la prevención de terrorismo biológico o la introducción de armas a través de contenedores, a partir de la entrada en vigencia de la Ley [PET_BOUNDARY]Antiterrorismo[PET_BOUNDARY] en Estados Unidos.",1,Politics,REA (Corpes Siglo XXI),"Smith, Juliana Francis: «El proceso del encadenamiento global del quequisque en Nueva Guinea, 1990-2003. Análisis de género. Estudio de caso». Smith, Juliana Francis ... [et al.]: Las cadenas de valor en Nicaragua: quequisque, forestal, lácteos. Tres estudios de caso. Managua: UNIFEM, 2004.",Nicaragua,always_euph
717,242,242,Echar una mano,"""Estoy muy contento por jugar. El año pasado cuando estaba en la tribuna sufría, ahora espero [PET_BOUNDARY]Echar una mano[PET_BOUNDARY]. ¿Mi posición? Soy delantero centro. Pero jugaría hasta de portero para ganar la Liga de Campeones."", explicó ""Super Mario"".",1,Employment/Finances,REA (Corpes Siglo XXI),"«Balotelli: ""Jugaría de portero para ganar la Liga de Campeones""». El Comercio. Deporte total. Lima: elcomercio.pe/deporte-total, 2014-02-18",Peru,always_euph
718,1889,1889,Conexiones políticas," Hay nombres, [PET_BOUNDARY]Conexiones políticas[PET_BOUNDARY] y empresariales variopintas, pero ninguna con él, ni siquiera con la ciudad.",1,Politics,REA (Corpes Siglo XXI),"Silva, Lorenzo: Los cuerpos extraños. Barcelona: Destino, 2014.",España,always_euph
719,1078,1078,Hueso ancho,"Un día el niño la agarró fuerte de la mano y le dijo: «Madre, soy tu hijo, mírame, madre, tengo tus ojos y tus manos, tus falanges y falanginas delgadas separadas por un [PET_BOUNDARY]Hueso ancho[PET_BOUNDARY]». Ella cerró los ojos y le tocó la cara con las manos húmedas. «Eres el niño que canta como las cigarras. Anda, cuéntame. ¿Quién te lo enseñó?».",0,Bodily functions/parts,REA (Corpes Siglo XXI),"García Freire, Natalia: Nuestra piel muerta. Madrid: La Navaja Suiza Editores, 2019.",Ecuador,sometimes_euph
720,2270,2270,Confinamiento,"Tras volver de su [PET_BOUNDARY]Confinamiento[PET_BOUNDARY], Fal se mantuvo hasta 1955 al frente de una renacida Comunión Tradicionalista, situada en una suerte de limbo político, ya que funcionaba como una familia informal de la Gran Coalición franquista.",1,Politics,REA (Corpes Siglo XXI),"Gil Pecharromán, Julio: La estirpe del camaleón. Una historia política de la derecha en España 1937-2004. Barcelona: Taurus, 2019.",España,sometimes_euph
721,1977,1977,Desconexión,"Solamente un mes antes de la ausencia, se había producido una súbita [PET_BOUNDARY]Desconexión[PET_BOUNDARY] de la nena con sus amigos más cercanos, había sido como si de pronto se hubiese enfadado con ellos",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Merino, José María: El lugar sin culpa. Madrid: Alfaguara, 2007.",España,sometimes_euph
